titulo,data,edicao,ano,tipo
2530 - Autoriza concessão de imovel -Pedro Martins da Costa Eirelli EPP,06/08/2021,1036,5,Lei
2529 - Autoriza concessão de imovel -Ki-Kakau,06/08/2021,1036,5,Lei
2532 - Autoriza concessão de imovel -Cléia Dalva Pereira Balera,06/08/2021,1036,5,Lei
2531 - Autoriza concessão de imovel -Roma Engenharia e Terraplanagem Eirelli,06/08/2021,1036,5,Lei
2528 -Alteração da Lei 674 2004 - Lei de Vila,04/08/2021,1034,5,Lei
"2527 -Crédito Adicional Especial - Saúde - 6.505,88",23/07/2021,1022,5,Lei
"2526 -Crédito Adicional Especial - Saúde - 100.000,00",23/07/2021,1022,5,Lei
2525 - Institui no calendário oficial a campanha Acolha a Vida,20/07/2021,1020,5,Lei
2524 - Dispõe sobre denominação do Horto Florestal - Neto Guazzelli,20/07/2021,1020,5,Lei
2523 -Dispõe sobre uma folga anual para todos servidores publicos no dia de seu aniversário,06/07/2021,1008,5,Lei
2522 -Proíbe o consumo de bebidas alcoolicas nos locais publicos,06/07/2021,1008,5,Lei
2520 -Dispõe sobre o Plano Plurianual de Ação Governamental - PPAG,05/07/2021,1007,5,Lei
2521 -Dispõe sobre as Diretrizes Orçamentárias  - LDO,05/07/2021,1007,5,Lei
2517 - Revoga Lei 2426 2020,30/06/2021,1002,5,Lei
2518 - Atendimento médico-pediátrico o período noturno,30/06/2021,1002,5,Lei
2516 - Revoga Lei 2493 2021,30/06/2021,1002,5,Lei
2511 - Estabelecimento de multa para quem promover ou ceder propriedade para realização de festas,30/06/2021,1002,5,Lei
2513 - Instalação de equipamento eliminador de ar na tubulação do sistema de agua residencial ou comercial,30/06/2021,1002,5,Lei
"2519 -Crédito Adicional Especial - Educação - 257.235,34",29/06/2021,1001,5,Lei
2515  obrigatoriedade das Concessionárias de Energia Elétrica a proceder a ligação de energia nos bairros e loteamentos que não tiverem energia do município de Avaré,24/06/2021,997,5,Lei
"2514 -Crédito Adicional Especial - Turismo - 88.236,81",24/06/2021,997,5,Lei
2509 - Institui o Programa Municipal de Educação PMEA,23/06/2021,996,5,Lei
2512 - Denomina o campo municipal Benedito da Silva  - Bugrinho,23/06/2021,996,5,Lei
2510 - Alteração da Lei nº 114 2001 - herbicida,23/06/2021,996,5,Lei
"2508 - Crédito adicional especial - SME 66.023,03",22/06/2021,995,5,Lei
2506 - veda  a nomeação pela administração Publica Direta e Indireta de pessoas condenadas,17/06/2021,988,5,Lei
262 - Alteração do Anexo I do Quadro de Pessoal Permanente - Enfermagem,17/06/2021,988,5,Lei
2507 - Obrigatoriedade de inserção do simbolo mundial da conscientizaçao dos Transtornos do Espectro Autista - TEA,17/06/2021,988,5,Lei
2503 - Denomina a Pista de Atletismo do Campo Municipal de Adão de Campos,15/06/2021,984,5,Lei
2502 - Prioridade de matricula e transferencia às crianças e adolescnetes sob guarda de mulheres vitimas de violencia,15/06/2021,984,5,Lei
2503 - Denomina a Pista de Atletismo do Campo Municipal de Adão de Campos,15/06/2021,984,5,Lei
2502 - Prioridade de matricula e transferencia às crianças e adolescnetes sob guarda de mulheres vitimas de violencia,15/06/2021,984,5,Lei
2504 - Obrigatoriedade de disponibilizar a entrega de medicamentos nos domicilios das pessoas que fazem uso contínuo,11/06/2021,981,5,Lei
2499 - Institui a Comissão Especial de Estudos denominada Frente Parlamentar em Defesa dos Direitos das Mulheres,10/06/2021,979,5,Lei
2500 - Altera redação do § 4º do art 15 da Lei Municipal 2286,10/06/2021,979,5,Lei
"2501 - Crédito Adicional Especial Saude e Educação 285.722,71",10/06/2021,979,5,Lei
2498 - Dispõe sobre a reserva de vagas de empregos para mulheres vitimas de violencia domestica e familiar,10/06/2021,979,5,Lei
2497 - Estabelece que hospitais e maternidades do municipio oferaçam aos pais treinamentos para primeiros socorros,08/06/2021,976,5,Lei
2496 - Revoga a Lei 2481 2021,07/06/2021,974,5,Lei
2495 - Altera a redação do parágrafo terceiro do art 1º da Lei 2428,07/06/2021,974,5,Lei
2493 - Revogação do parágrafo 3º do art. 1º da Lei 2426 SANCIONADA PELA CAMARA,02/06/2021,971,5,Lei
2488- Altera a redação do art. 4º da lei 2331- 2019,02/06/2021,971,5,Lei
2494 - Altera Lei 2464 2021 SANCIONADA PELA CAMARA,02/06/2021,971,5,Lei
"2491 - Crédito Adicional Especial - FMS  - 133.838,10",28/05/2021,967,5,Lei
"2490 - Crédito Adicional Especial - FMS  - 126.836,54",28/05/2021,967,5,Lei
"2489 - Crédito Adicional Especial - FMS  - 106.831,06",28/05/2021,967,5,Lei
"2492 - Crédito Adicional Especial - FMS  - 44.457,09",28/05/2021,967,5,Lei
2487 - Dispoe sobre a proibição de produtos fumígenos e afins nas repartições públicas,25/05/2021,963,5,Lei
"2484 - Crédito Adicional Especial - FMS  - 38.504,60",24/05/2021,961,5,Lei
261 - Altera a redaçõa do caput do art. 3º e Anexo I da Lei Complementar 259  REFIS,24/05/2021,961,5,Lei
"2482 - Crédito Adicional Especial - FMS  - 94.992,95",24/05/2021,961,5,Lei
"2486 - Crédito Adicional Especial - FMS  - 501.056,45",24/05/2021,961,5,Lei
"2485 - Crédito Adicional Especial - FMS  - 78.002,25",24/05/2021,961,5,Lei
2483 - Lei Veto Sancionada Pela Camara - Projeto de Lei 23.2021,20/05/2021,958,5,Lei
2480 - Cria incentivos para a instalação e permanência de empresas no Municipio de Avaré,14/05/2021,952,5,Lei
260 - Cria e disciplina o Conselho Municipal do Plano Direto CMPD,14/05/2021,951,5,Lei
2477- Cria a Procuradoria da Mulher na Câmara Municipal de Avaré,14/05/2021,951,5,Lei
2481 - Adoção de medidas temporárias e emergenciais na prevenção e combate ao contágio de Covid 19,14/05/2021,951,5,Lei
2479- Cria a Parada Segura dispondo sobre critérios para embarque e desembarque para mulheres em horáio noturno no transporte coletivo,14/05/2021,951,5,Lei
2478- Institui o Programa de Cooperação e o Códiogo Sinal Vermelho,14/05/2021,951,5,Lei
2473- Determina prioridade na Vacinação contra Covid 19,06/05/2021,944,5,Lei
2476- Institui doação voluntária de alimentos não pereciveis na vacinação COVID 19,06/05/2021,943,5,Lei
2475- Altera o artigo 4º da Lei 1.338 2010 inclusão da Semana Municipal da Lingua Brasileira de Sinais,06/05/2021,943,5,Lei
2477- Institui o programa de Recuperação Fiscal - REFIS,06/05/2021,943,5,Lei
2474- Altera o artigo 3º da Lei 1.434 2020,29/04/2021,939,5,Lei
"2468- CRÉDITO ADICIONAL ESPECIAL  - Sec Educação - 4.347.268,36",28/04/2021,937,5,Lei
"2471- CRÉDITO ADICIONAL ESPECIAL - FMS - 550.120,95",28/04/2021,937,5,Lei
"2470- CRÉDITO ADICIONAL ESPECIAL - Sec  Obras - 149.569,20",28/04/2021,937,5,Lei
"2469- CRÉDITO ADICIONAL SUPLEMENTAR  - FMS - 2.310.000,00",28/04/2021,937,5,Lei
"2472- CRÉDITO ADICIONAL ESPECIAL - FMS - 32.641,12",28/04/2021,937,5,Lei
2467- Altera a redação do inciso I do art. 53 da Lei 2007 16 - 60 horas,22/04/2021,933,5,Lei
2466- Obriga disponibilizar consulta online dos registros cadastrais de imóveis -Câmara,15/04/2021,928,5,Lei
2465- utilização de lacre inviolável na embalagen de alimentos entregues em domiciliio,06/04/2021,918,5,Lei
2464-Autorização para abertura do Comércio - Covid,30/03/2021,913,5,Lei
"2461- CRÉDITO ADICIONAL ESPECIAL F M Saúde - 709.672,23",30/03/2021,912,5,Lei
"2457 - CRÉDITO ADICIONAL ESPECIAL F M Saúde - 35.140,07",30/03/2021,912,5,Lei
"2460 - CRÉDITO ADICIONAL ESPECIAL F M Saúde - 57.243,89",30/03/2021,912,5,Lei
"2456 - CRÉDITO ADICIONAL ESPECIAL Planejamento e Transp Viário - 101,43.",30/03/2021,912,5,Lei
"2463- CRÉDITO ADICIONAL ESPECIAL Secretaria Municipal de Obras - 651,18",30/03/2021,912,5,Lei
"2459- CRÉDITO ADICIONAL ESPECIAL SEMADS - 122.022,64",30/03/2021,912,5,Lei
"2455 - CRÉDITO ADICIONAL ESPECIAL F M Saúde - 150.000,00",30/03/2021,912,5,Lei
"2462- CRÉDITO ADICIONAL ESPECIAL F M Saúde - 767.704,06",30/03/2021,912,5,Lei
"2458 - CRÉDITO ADICIONAL ESPECIAL F M Saúde - 508.343,93",30/03/2021,912,5,Lei
258 - Lei Complementar - Altera anexo III - Quadro de Pessoal - Cargos em Comissão,17/03/2021,901,5,Lei
2447 - Ampliação de perimetro urbano - Fazenda Lazzaretos,17/03/2021,901,5,Lei
257 - Lei Complementar - Altera anexo IV E - Tabela de Vencimentos - acrescido nivel 16,17/03/2021,901,5,Lei
2449 - Ampliação de perimetro urbano - Fazenda do Trevo Gleba A,17/03/2021,901,5,Lei
2448 - Ampliação de perimetro urbano - Fazenda do Trevo Gleba C,17/03/2021,901,5,Lei
"2451 - CRÉDITO ADICIONAL ESPECIAL Semads 2.706,11",15/03/2021,898,5,Lei
"2454 - CRÉDITO ADICIONAL ESPECIAL FUMBOAR 858.030,22",15/03/2021,898,5,Lei
"2450 - CRÉDITO ADICIONAL ESPECIAL Semads 2.028,17",15/03/2021,898,5,Lei
"2453 - CRÉDITO ADICIONAL ESPECIAL Semads 73,81",15/03/2021,898,5,Lei
"2452 - CRÉDITO ADICIONAL ESPECIAL Semads 4.511,11",15/03/2021,898,5,Lei
"2446 - CRÉDITO ADICIONAL ESPECIAL R$ 452.238,04",15/03/2021,897,5,Lei
"2441 - CRÉDITO ADICIONAL ESPECIAL R$ 54.668,69",15/03/2021,897,5,Lei
"2445 - CRÉDITO ADICIONAL ESPECIAL R$ 351.084,61",15/03/2021,897,5,Lei
"2440 - CRÉDITO ADICIONAL ESPECIAL R$ 26.291,57",15/03/2021,897,5,Lei
"2444 - CRÉDITO ADICIONAL ESPECIAL R$ 279.213,95",15/03/2021,897,5,Lei
"2443 - CRÉDITO ADICIONAL ESPECIAL R$ 209.899,67",15/03/2021,897,5,Lei
"2442 - CRÉDITO ADICIONAL ESPECIAL R$ 94.148,52",15/03/2021,897,5,Lei
2438- Cria S.O.S Idoso,11/03/2021,894,5,Lei
2437- criação e implantação do Projeto Arte para a Melhor Idade,11/03/2021,894,5,Lei
2436- Revoga Lei 2427 - Serviços Essenciais,11/03/2021,894,5,Lei
2439- Institui o Programa de Conscientização da Sindrome de Down,11/03/2021,894,5,Lei
2435 - contratação de serviços médicos e equipamentos para exames,08/03/2021,891,5,Lei
"2431 - CREDITO ADICIONAL SF_CONVENIO devolução 1.042,85",19/02/2021,876,5,Lei
2434 - CRÉDITO -  SUPERAVIT FUMCAD 2021,19/02/2021,876,5,Lei
"2430 - CREDITO ADICIONAL ESPECIAL SF SAUDE_4.258.723,34",19/02/2021,876,5,Lei
2433 - CREDITO ADICIONAL ESPECIAL_devolução CONVENIO transp. alunos_contrapartida município,19/02/2021,876,5,Lei
"2429 - CREDITO ADICIONAL ESPECIAL SF SAUDE_543.807,65",19/02/2021,876,5,Lei
"2432 - CREDITO ADICIONAL ESPECIAL_devolução CONVENIO DADE_172.977,05",19/02/2021,876,5,Lei
255 - Reestrutura o Regime Próprio de Previdência,10/02/2021,871,5,Lei
2428 - Autoriza Poder Legislativo celebrar Convênio,10/02/2021,871,5,Lei
256 - Utilização do Camping Municipal,10/02/2021,871,5,Lei
2427 - Serviços essenciais para a população de Avaré,05/02/2021,867,5,Lei
Lei 2426,22/12/2020,823,4,Lei
"2423 - CRÉDITO ADICIONAL - EDUCAÇÃO EXCESSO ARREC._8.983,28",14/12/2020,817,4,Lei
"2424 - CREDITO ADICIONAL - EDUCAÇÃO SUPERAVIT FINANCEIRO_239.893,63",14/12/2020,817,4,Lei
"2425 - CREDITO - SEMADS RECURSO COVID SEMADS_92.460,00",14/12/2020,817,4,Lei
2422 - CREDITO ADICIONAL SUPLEMENTAR_SEMADS_CONSTRUÇÃO CASA ABRIGO,02/12/2020,807,4,Lei
2421 - LOA 2021,02/12/2020,807,4,Lei
2420 - Prorrogação PARCERIA PAVIMENTAÇÃO - Fazenda dos Milagros,18/11/2020,796,4,Lei
2419 - Ampliação de perimetro urbano - Auto Rio Novo Fazenda Santa Rita,18/11/2020,796,4,Lei
"2418 - Credito Especial Secretaria da Cultura R$ 631.725,51",11/11/2020,789,4,Lei
254 - Redenomina Cargos Diretor e outros,11/11/2020,789,4,Lei
2416 - Autoriza receber imóveis em doação,11/11/2020,789,4,Lei
2417 - Regulamenta Processo Administrativo no Ambito Municipal - revoga lei 60-2001,11/11/2020,789,4,Lei
"2415 - Crédito Adicional - SAÚDE EXCESSO ARREC. COVID_279.169,92",28/10/2020,782,4,Lei
Lei 2414,16/10/2020,775,4,Lei
Anexo Lei 2414,16/10/2020,775,4,Lei
2413 - Delimita área da EMAPA,08/10/2020,768,4,Lei
2411 - Subsídios Vereadores 2021 a 2024,30/09/2020,762,4,Lei
2412 - Subsídios Prefeito e Secretários 2021 a 2024,30/09/2020,762,4,Lei
"2410 - Crédito Adicional - SAÚDE EXCESSO ARREC. COVID_6.201.041,00",10/09/2020,743,4,Lei
"2408 - Altera 2398 - credito adicional 467.336,55 - correção dotação",02/09/2020,736,4,Lei
"2409 - Crédito Adicional - SAÚDE EXCESSO ARREC. COVID_350.000,00",02/09/2020,736,4,Lei
"2407 - Crédito Adicional - SEMADS EXCESSO ARREC. COVID_266.400,00 - 2ª PARCELA",26/08/2020,731,4,Lei
2404 - Altera artigo 1 da lei 1390 - quiosque praça da paz,19/08/2020,723,4,Lei
"2405 - Crédito Adicional - SEMADS EXCESSO ARREC. COVID 19_121.095,00 - 2ª PARCELA",19/08/2020,723,4,Lei
"2401 - CRÉDITO ADICIONAL - SEMADS EXCESSO ARREC. COVID_230.553,06",12/08/2020,712,4,Lei
"2402 - CRÉDITO ADICIONAL - SEMADS EXCESSO ARREC. COVID_200.160,00",12/08/2020,712,4,Lei
"2403 - CRÉDITO ADICIONAL - SAÚDE EXCESSO ARREC. E.I_500.000,00",12/08/2020,712,4,Lei
"2400 - CRÉDITO ADICIONAL - SAÚDE EXCESSO ARREC._350.000,00 AT. BÁSICA",12/08/2020,712,4,Lei
Lei 2399 - envio de documentos - repasse federal covid,07/08/2020,707,4,Lei
"2398 - CREDITO ADICIONAL ESPECIAL SUPERAVIT FINANCEIRO LEILAO_467.336,55",05/08/2020,704,4,Lei
Lei 2397 - Altera Lei 1937-2015 - linhas de pipa,16/07/2020,686,4,Lei
"2396 - Crédito Adicional SEMADS EXCESSO ARREC. COVID_266.400,00",15/07/2020,685,4,Lei
253 - Altera denominação de Chefe de Seção para Chefe Planejamento e Gestão,15/07/2020,685,4,Lei
"2391 - CREDITO ADICIONAL ESPECIAL SF devolução conv. transporte_36.825,91",08/07/2020,679,4,Lei
"2395 - CREDITO ADICIONAL ESPECIAL_R$ 66.765,44 devolução CONVENIO transp. alunos 2ª SEM. 2019",08/07/2020,679,4,Lei
"2392 - Crédito Adicional - SAÚDE EXCESSO ARREC. COVID_100.000,00",08/07/2020,679,4,Lei
"2393 - CREDITO ADICIONAL ESPECIAL SUPERAVIT FINANCEIRO SAUDE_719.216,67",08/07/2020,679,4,Lei
"2394 - CREDITO ADICIONAL ESPECIAL_R$ 194.513,61 devolução CONVENIO alim. escolar 2ª SEM. 2019",08/07/2020,679,4,Lei
"2389 - Crédito Adicional - SEMADS EXCESSO ARREC. COVID_63.000,00",01/07/2020,671,4,Lei
252 - Lei Complementar - Modifica Regime Próprio de Previdência - altera artigo da LC 938,01/07/2020,671,4,Lei
"2390 - Crédito Adicional - SEMADS EXCESSO ARREC. COVID_121.095,00",01/07/2020,671,4,Lei
2387 - Inclui parágrafo único no art 14 da LC 2007 e Revoga parágrafo único do art 15,01/07/2020,671,4,Lei
"2388 - Crédito Adicional - CREDITO ADICIONAL ESPECIAL SF devolução_392.491,64",01/07/2020,671,4,Lei
"2386 - Crédito Adicional - SAÚDE EXCESSO ARREC._200.000,00",24/06/2020,660,4,Lei
"2384 - Crédito Adicional - SEMADS EXCESSO ARREC._26.220,00",18/06/2020,655,4,Lei
"2385 - Crédito Adicional - SUPERAVIT FINANCEIRO SAUDE_52.491,18",18/06/2020,655,4,Lei
"2383 - Crédito Adicional SAÚDE SUPERÁVIT FINANCEIRO_29.934,37_retificado",09/06/2020,648,4,Lei
"2380 - Crédito Adicional - SAÚDE EXCESSO ARREC._400.000,00",02/06/2020,642,4,Lei
"2377 - Crédito Adicional - SAÚDE SUPERÁVIT FINANCEIRO_200.324,67",02/06/2020,642,4,Lei
"2381 - Crédito Adicional - SEMADS POR ANULAÇÃO_100.000,00",02/06/2020,642,4,Lei
"2378 - Crédito Adicional - SAÚDE EXCESSO ARREC._50.000,00 MAC",02/06/2020,642,4,Lei
"2382 - Crédito Adicional - SEMADS EXCESSO ARREC. COVID_10.500,00",02/06/2020,642,4,Lei
"2379 - Crédito Adicional - SAÚDE EXCESSO ARREC._50.000,00 AT. BÁSICA",02/06/2020,642,4,Lei
"2376 - Crédito Adicional - SAÚDE EXCESSO ARREC._500.000,00",02/06/2020,642,4,Lei
2375 - Crédito Adicional Especial_devolução CONVENIO transp. alunos_contrapartida município,29/05/2020,638,4,Lei
2374 - Altera Art.1 da Lei 1015 - Postos de Gasolina,26/05/2020,636,4,Lei
251 - Lei Complementar - Cria Função Gratificada,12/05/2020,625,4,Lei
"2372 - Cédito Adicional - SAÚDE EXCESSO ARREC._150.000,00",05/05/2020,618,4,Lei
"2373 - Crédito Adicional - SAÚDE  EXCESSO DE ARRECADAÇÃO_500.000,00",05/05/2020,618,4,Lei
"2371 - Crédito Adicional Especial - SF SEC. PLAN. TRANSP_495.735,27",05/05/2020,618,4,Lei
2370 - REVOGA-§-2-E-3-DA-LEI-1283.2009 - Adiantamento,27/04/2020,612,4,Lei
"2368 - Crédito Adicional - Decon_saude crédito adicional 190.000,00",27/04/2020,612,4,Lei
"2369 - Crédito Adicional - SAÜDE COVID 1.730.734,94",27/04/2020,612,4,Lei
"2366 - Crédito Adicional - SAÚDE SUPERÁVIT FINANCEIRO_113.407,63",20/04/2020,607,4,Lei
"2367 - Crédito Adicional - SEMADS EXCESSO ARREC. COVID_16.016,61",20/04/2020,607,4,Lei
"2364 - Crédito Adicional - SAÚDE EXCESSO ARREC. COVID_180.126,00",20/04/2020,607,4,Lei
"2365 - Crédito Adicional - SAÚDE EXCESSO ARREC. COVID_360.252,00",20/04/2020,607,4,Lei
2361 - CREDITO ADICIONAL SUPLEMENTAR FREA,08/04/2020,600,4,Lei
"2362 - CREDITO ADICIONAL SUPERAVIT FINANCEIRO QMSE_2.853.583,73",08/04/2020,600,4,Lei
250 - Lei Complementar - Redenomina Cargos de  Assessor,08/04/2020,600,4,Lei
"2363 - Crédito Adicional Especial - SUPERAVIT FINANCEIRO SAUDE_512.790,72",08/04/2020,600,4,Lei
"2360 - CREDITO ADICIONAL ESPECIAL_EXCESSO ARRECADAÇÃO_R$ 242.603,57",08/04/2020,600,4,Lei
2359 - Revoga Lei 2004 - doação de área www produtos farmaceuticos,26/03/2020,592,4,Lei
"2354 - Crédito Adicional - SUPERAVIT FINANCEIRO SEMADS_100.000,00",11/03/2020,577,4,Lei
"2357 - Crédito Adicional - SUPERAVIT FINANCEIRO SEMADS_756,53",11/03/2020,577,4,Lei
"2353 - Institui Conselho  Municipal do Trabalho , Emprego e Renda",11/03/2020,577,4,Lei
"2356 - Crédito Adicional - SUPERAVIT FINANCEIRO SEMADS_9.283,07",11/03/2020,577,4,Lei
"2355 - Crédito Adicional - SUPERAVIT FINANCEIRO SEMADS_19.741,95",11/03/2020,577,4,Lei
"2350 - Crédito Adicional - SUPERAVIT FINANCEIRO SEMADS_345.276,07",04/03/2020,570,4,Lei
"2349 - Crédito Adicional - SUPERAVIT FINANCEIRO SEMADS_188.923,25",04/03/2020,570,4,Lei
"2352 - Crédito Adicional - SUPERAVIT FINANCEIRO SAUDE_150.578,36",04/03/2020,570,4,Lei
"2348 - Crédito Adicional - SUPERAVIT FINANCEIRO SEMADS_138.968,52 (1)",04/03/2020,570,4,Lei
2351 - Crédito Adicional - SUPERAVIT FUMCAD 2020 - 1.286,04/03/2020,570,4,Lei
2347 - Crédito Adicional - SUPERAVIT FINANCEIRO - cessao onerosa - AVAREPREV,19/02/2020,561,4,Lei
2343 - Repasse de Recursos OSC - Entidades,03/02/2020,548,4,Lei
"2346 - Crédito Adicional - SUPERAVIT FINANCEIRO SEMADS_103.043,42",03/02/2020,548,4,Lei
"2342 - Crédito Adicional Especial - SUPERAVIT FINANCEIRO SAUDE_797.497,65",03/02/2020,548,4,Lei
"2345 - Crédito Adicional - FUMBOAR SUPERAVIT FINANCEIRO_803.261,57",03/02/2020,548,4,Lei
"2344 - Crédito Adicional - DEVOLUÇÃO CONVÊNIO SEMADS_26.421,31",03/02/2020,548,4,Lei
Lei 2341,03/01/2020,525,4,Lei
2337 - Doação NOCAIJA,20/12/2019,518,3,Lei
2338 - Crédito 112,20/12/2019,518,3,Lei
2339 - Crédito 73,20/12/2019,518,3,Lei
2336 - Taxas Vigilância Sanitária,20/12/2019,518,3,Lei
2340 - Crédito 310,20/12/2019,518,3,Lei
2334 - CREDITO ADICIONAL ESPECIAL_EC 103-19,12/12/2019,511,3,Lei
2333 - Crédito Adicional Suplementar por Anulação - 30.000,11/12/2019,510,3,Lei
2331 - Concessão de área - Escola de Futebol Internacional,04/12/2019,505,3,Lei
249 - Cria Gratificação ATIVIDADE DELEGADA,04/12/2019,505,3,Lei
248 - Altera artigos e anexos da LC 213 - plano diretor,27/11/2019,499,3,Lei
2330 - Crédito Adicional Especial - 3838 - Ministério das Cidades,27/11/2019,499,3,Lei
2329 - Concessão área amigo solidário,14/11/2019,491,3,Lei
2327 - Inclui área no Perímetro Urbano - Estância São Marcos,06/11/2019,484,3,Lei
2328 - 83 Jogos Abertos Horácio Baby Barioni,06/11/2019,484,3,Lei
2326 - Revoga Lei 1870 - area de terras inss,25/10/2019,474,3,Lei
247 - Altera requisito 2 do anexo II e III da lei complementar 245,25/10/2019,474,3,Lei
2324 - Distrato Social - LaborAmvave,17/10/2019,464,3,Lei
2325 - Revoga Lei 480 - Fruta Cor - João Teobaldo,17/10/2019,464,3,Lei
2323 - Parceria Fazenda dos Milagros - Pavimentação,10/10/2019,458,3,Lei
2322 - Crédito 650,02/10/2019,451,3,Lei
246 - REFIS 2019,25/09/2019,444A,3,Lei
2321 - Crédito Semads 100,20/09/2019,441,3,Lei
2318 - Credito Drenagem Urbana Duílio Gambine - FEHIDRO 12,20/09/2019,441,3,Lei
2319 - Credito Escola da Beleza - FUSSESP 2,20/09/2019,441,3,Lei
2316 - Credito AVAREPREV 795,20/09/2019,441,3,Lei
2320 - Espaço Árvore,20/09/2019,441,3,Lei
2317 - Credito Polos Regionais Construção Civil 18 - SUPERAVIT,20/09/2019,441,3,Lei
2315 - Pintura de Guias - Demutran,11/09/2019,431,3,Lei
Lei 2.292 - Termo Anexo,05/09/2019,425,3,Lei
2312 - Altera Artigo 2 da Lei 583 - Cria FREA,05/09/2019,425,3,Lei
2313 - Credito AMVAVE,05/09/2019,425,3,Lei
2310 - Altera Artigo 42 da Lei 2209 - LDO FREA,05/09/2019,425,3,Lei
2314 - Credito Educação 930,05/09/2019,425,3,Lei
2311 - Altera Artigo 12 da Lei 2257 - LOA FREA,05/09/2019,425,3,Lei
2308 - Recebe doação do Estado,30/08/2019,420,3,Lei
2309 - Crédito Saude 555,30/08/2019,420,3,Lei
2306 - Adiantamento FAMPOP,16/08/2019,409,3,Lei
2305 - Crédito,30/07/2019,394,3,Lei
244 - Altera 166,30/07/2019,394,3,Lei
2303 - Perimetro Urbano,30/07/2019,394,3,Lei
2304 - Convênio Secretaria de Segurança Pública,30/07/2019,394,3,Lei
2298 - Crédito,24/06/2019,370,3,Lei
2300 - Dia dos Veteranos da Polícia Militar,24/06/2019,370,3,Lei
2299 - Crédito,24/06/2019,370,3,Lei
2292 - J QUINTILIANO,24/06/2019,370,3,Lei
2297 - Jogos Regionais,24/06/2019,370,3,Lei
2295 - Crédito,18/06/2019,367,3,Lei
2296 - Alienação TRerrenos,18/06/2019,367,3,Lei
2289 - Revoga 1764 - concede uso,31/05/2019,353,3,Lei
2290 - Praticas Esportivas,30/05/2019,352,3,Lei
2291 - Revoga 2271 - desafeta NOCAIJA,30/05/2019,352,3,Lei
2288 - Credito SUPERAVIT 189,30/05/2019,352,3,Lei
2289 - Revoga 1764 - concede uso,30/05/2019,352,3,Lei
241 - Altera 238 - redenomina cargos médicos,22/05/2019,347,3,Lei
2287 - Credito SEMADS,22/05/2019,347,3,Lei
243 - Revisão Vale Alimentação,22/05/2019,347,3,Lei
2286 - Auxílio Aluguel Social,22/05/2019,347,3,Lei
242 - Revisão Geral de vencimentos - aumento de salario,22/05/2019,347,3,Lei
2285 - Santa Lúcia,20/05/2019,345,3,Lei
2284 - Santa Tereza,20/05/2019,345,3,Lei
2283 - São Rogério III,07/05/2019,337,3,Lei
2281 - Reajuste Câmara,07/05/2019,337,3,Lei
2282 - São Rogério IV,07/05/2019,337,3,Lei
2280 - Crédito,02/05/2019,334,3,Lei
2279 - Bueiro Inteligente,17/04/2019,324,3,Lei
2278 - Crédito,09/04/2019,318,3,Lei
2271 - Nocaija,09/04/2019,318,3,Lei
2275 - Crédito,09/04/2019,318,3,Lei
2272 - Crédito,09/04/2019,318,3,Lei
2276 - Crédito,09/04/2019,318,3,Lei
2273 - Crédito,09/04/2019,318,3,Lei
2277 - Crédito,09/04/2019,318,3,Lei
2274 - Crédito,09/04/2019,318,3,Lei
2270 - Altera Lei entidades,29/03/2019,311,3,Lei
2269 - Crédito,28/03/2019,309,3,Lei
2267 - Crédito,28/03/2019,309,3,Lei
2268 - Crédito,28/03/2019,309,3,Lei
2266 - Entidades,13/03/2019,299,3,Lei
2264 - 13º,13/03/2019,299,3,Lei
2265 - Crédito,13/03/2019,299,3,Lei
2266 - Entidades 2 aNEXO,13/03/2019,299,3,Lei
240 - Agente Comunitário,12/03/2019,297,3,Lei
2261 - Crédito,25/02/2019,290,3,Lei
2260 - Centro de triagem de Animais Silvestres,25/02/2019,290,3,Lei
2262 - Crédito,25/02/2019,290,3,Lei
2260 - Centro de triagem de Animais Silvestres,20/02/2019,288,3,Lei
Anexo 238,28/12/2018,265,2,Lei
238,28/12/2018,265,2,Lei
2253 - Recuperação de crédito Frea,23/11/2018,246,2,Lei
234,06/11/2018,237,2,Lei
